id,Var.1,week,value,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
482,X2019.13,14,0,2019,19.91016056,14.62975116,30.42004717,19.97054604,82.49733703,14.62975116,14.25412727,14.5307083,14.99153372,12.67257685,10.42251691,12.42769022,10.84513632,9.962997756,9.56924907,30.42004717,19.67806604,40.71886792,29.09575472,28.81745283,44.21415094,27.37735849,23.00849057,11.33254717,6.054716981,19.91016056,22.13418134,21.36853741,22.77487762,19.23900889,23.39466253,24.02449776,25.35377301,23.90244577,25.80504552,19.97054604,15.28945371,13.57871519,12.47076627,13.29620935,13.15311481,11.68329744,6.515026944,5.807526137,3.157040367,82.49733703,85.87982767,89.19171391,87.53959969,90.6115417,86.84197232,89.89369904,82.88093367,82.78068498,78.01040191
483,X2019.14,15,0,2019,19.0211394,17.14986638,11.16391509,18.62072581,84.8072982,17.14986638,14.62975116,14.25412727,14.5307083,14.99153372,12.67257685,10.42251691,12.42769022,10.84513632,9.962997756,11.16391509,30.42004717,19.67806604,40.71886792,29.09575472,28.81745283,44.21415094,27.37735849,23.00849057,11.33254717,19.0211394,19.91016056,22.13418134,21.36853741,22.77487762,19.23900889,23.39466253,24.02449776,25.35377301,23.90244577,18.62072581,19.97054604,15.28945371,13.57871519,12.47076627,13.29620935,13.15311481,11.68329744,6.515026944,5.807526137,84.8072982,82.49733703,85.87982767,89.19171391,87.53959969,90.6115417,86.84197232,89.89369904,82.88093367,82.78068498
484,X2019.15,16,0,2019,28.8766492,17.05262395,19.95660377,21.18362011,88.1397398,17.05262395,17.14986638,14.62975116,14.25412727,14.5307083,14.99153372,12.67257685,10.42251691,12.42769022,10.84513632,19.95660377,11.16391509,30.42004717,19.67806604,40.71886792,29.09575472,28.81745283,44.21415094,27.37735849,23.00849057,28.8766492,19.0211394,19.91016056,22.13418134,21.36853741,22.77487762,19.23900889,23.39466253,24.02449776,25.35377301,21.18362011,18.62072581,19.97054604,15.28945371,13.57871519,12.47076627,13.29620935,13.15311481,11.68329744,6.515026944,88.1397398,84.8072982,82.49733703,85.87982767,89.19171391,87.53959969,90.6115417,86.84197232,89.89369904,82.88093367
485,X2019.16,17,0,2019,28.22155033,18.6301621,17.67783019,20.48817944,86.1416617,18.6301621,17.05262395,17.14986638,14.62975116,14.25412727,14.5307083,14.99153372,12.67257685,10.42251691,12.42769022,17.67783019,19.95660377,11.16391509,30.42004717,19.67806604,40.71886792,29.09575472,28.81745283,44.21415094,27.37735849,28.22155033,28.8766492,19.0211394,19.91016056,22.13418134,21.36853741,22.77487762,19.23900889,23.39466253,24.02449776,20.48817944,21.18362011,18.62072581,19.97054604,15.28945371,13.57871519,12.47076627,13.29620935,13.15311481,11.68329744,86.1416617,88.1397398,84.8072982,82.49733703,85.87982767,89.19171391,87.53959969,90.6115417,86.84197232,89.89369904
486,X2019.17,18,0,2019,26.50846091,19.02588238,138.1188679,34.77670066,93.96392044,19.02588238,18.6301621,17.05262395,17.14986638,14.62975116,14.25412727,14.5307083,14.99153372,12.67257685,10.42251691,138.1188679,17.67783019,19.95660377,11.16391509,30.42004717,19.67806604,40.71886792,29.09575472,28.81745283,44.21415094,26.50846091,28.22155033,28.8766492,19.0211394,19.91016056,22.13418134,21.36853741,22.77487762,19.23900889,23.39466253,34.77670066,20.48817944,21.18362011,18.62072581,19.97054604,15.28945371,13.57871519,12.47076627,13.29620935,13.15311481,93.96392044,86.1416617,88.1397398,84.8072982,82.49733703,85.87982767,89.19171391,87.53959969,90.6115417,86.84197232
487,X2019.18,19,0,2019,22.26677916,14.79244617,150.8709906,38.19214412,93.05362196,14.79244617,19.02588238,18.6301621,17.05262395,17.14986638,14.62975116,14.25412727,14.5307083,14.99153372,12.67257685,150.8709906,138.1188679,17.67783019,19.95660377,11.16391509,30.42004717,19.67806604,40.71886792,29.09575472,28.81745283,22.26677916,26.50846091,28.22155033,28.8766492,19.0211394,19.91016056,22.13418134,21.36853741,22.77487762,19.23900889,38.19214412,34.77670066,20.48817944,21.18362011,18.62072581,19.97054604,15.28945371,13.57871519,12.47076627,13.29620935,93.05362196,93.96392044,86.1416617,88.1397398,84.8072982,82.49733703,85.87982767,89.19171391,87.53959969,90.6115417
488,X2019.19,20,0,2019,29.76201386,19.65148287,66.61981132,36.59927857,91.83289761,19.65148287,14.79244617,19.02588238,18.6301621,17.05262395,17.14986638,14.62975116,14.25412727,14.5307083,14.99153372,66.61981132,150.8709906,138.1188679,17.67783019,19.95660377,11.16391509,30.42004717,19.67806604,40.71886792,29.09575472,29.76201386,22.26677916,26.50846091,28.22155033,28.8766492,19.0211394,19.91016056,22.13418134,21.36853741,22.77487762,36.59927857,38.19214412,34.77670066,20.48817944,21.18362011,18.62072581,19.97054604,15.28945371,13.57871519,12.47076627,91.83289761,93.05362196,93.96392044,86.1416617,88.1397398,84.8072982,82.49733703,85.87982767,89.19171391,87.53959969
489,X2019.20,21,0,2019,30.50315141,20.31835057,63.43820755,36.14930147,92.14445718,20.31835057,19.65148287,14.79244617,19.02588238,18.6301621,17.05262395,17.14986638,14.62975116,14.25412727,14.5307083,63.43820755,66.61981132,150.8709906,138.1188679,17.67783019,19.95660377,11.16391509,30.42004717,19.67806604,40.71886792,30.50315141,29.76201386,22.26677916,26.50846091,28.22155033,28.8766492,19.0211394,19.91016056,22.13418134,21.36853741,36.14930147,36.59927857,38.19214412,34.77670066,20.48817944,21.18362011,18.62072581,19.97054604,15.28945371,13.57871519,92.14445718,91.83289761,93.05362196,93.96392044,86.1416617,88.1397398,84.8072982,82.49733703,85.87982767,89.19171391
490,X2019.21,22,0,2019,28.80112562,18.97316589,8.652358491,34.87182767,89.35260519,18.97316589,20.31835057,19.65148287,14.79244617,19.02588238,18.6301621,17.05262395,17.14986638,14.62975116,14.25412727,8.652358491,63.43820755,66.61981132,150.8709906,138.1188679,17.67783019,19.95660377,11.16391509,30.42004717,19.67806604,28.80112562,30.50315141,29.76201386,22.26677916,26.50846091,28.22155033,28.8766492,19.0211394,19.91016056,22.13418134,34.87182767,36.14930147,36.59927857,38.19214412,34.77670066,20.48817944,21.18362011,18.62072581,19.97054604,15.28945371,89.35260519,92.14445718,91.83289761,93.05362196,93.96392044,86.1416617,88.1397398,84.8072982,82.49733703,85.87982767
491,X2019.22,23,0,2019,25.19170047,22.08819033,49.64669811,45.0956776,91.97988693,22.08819033,18.97316589,20.31835057,19.65148287,14.79244617,19.02588238,18.6301621,17.05262395,17.14986638,14.62975116,49.64669811,8.652358491,63.43820755,66.61981132,150.8709906,138.1188679,17.67783019,19.95660377,11.16391509,30.42004717,25.19170047,28.80112562,30.50315141,29.76201386,22.26677916,26.50846091,28.22155033,28.8766492,19.0211394,19.91016056,45.0956776,34.87182767,36.14930147,36.59927857,38.19214412,34.77670066,20.48817944,21.18362011,18.62072581,19.97054604,91.97988693,89.35260519,92.14445718,91.83289761,93.05362196,93.96392044,86.1416617,88.1397398,84.8072982,82.49733703
492,X2019.23,24,0,2019,33.79158188,22.89720221,74.85566038,47.41471162,90.13656945,22.89720221,22.08819033,18.97316589,20.31835057,19.65148287,14.79244617,19.02588238,18.6301621,17.05262395,17.14986638,74.85566038,49.64669811,8.652358491,63.43820755,66.61981132,150.8709906,138.1188679,17.67783019,19.95660377,11.16391509,33.79158188,25.19170047,28.80112562,30.50315141,29.76201386,22.26677916,26.50846091,28.22155033,28.8766492,19.0211394,47.41471162,45.0956776,34.87182767,36.14930147,36.59927857,38.19214412,34.77670066,20.48817944,21.18362011,18.62072581,90.13656945,91.97988693,89.35260519,92.14445718,91.83289761,93.05362196,93.96392044,86.1416617,88.1397398,84.8072982
493,X2019.24,25,0,2019,33.92089321,19.93459135,75.84150943,50.21317612,91.59572135,19.93459135,22.89720221,22.08819033,18.97316589,20.31835057,19.65148287,14.79244617,19.02588238,18.6301621,17.05262395,75.84150943,74.85566038,49.64669811,8.652358491,63.43820755,66.61981132,150.8709906,138.1188679,17.67783019,19.95660377,33.92089321,33.79158188,25.19170047,28.80112562,30.50315141,29.76201386,22.26677916,26.50846091,28.22155033,28.8766492,50.21317612,47.41471162,45.0956776,34.87182767,36.14930147,36.59927857,38.19214412,34.77670066,20.48817944,21.18362011,91.59572135,90.13656945,91.97988693,89.35260519,92.14445718,91.83289761,93.05362196,93.96392044,86.1416617,88.1397398
494,X2019.25,26,15,2019,31.8706877,20.94479042,111.3985849,48.34959312,93.66428533,20.94479042,19.93459135,22.89720221,22.08819033,18.97316589,20.31835057,19.65148287,14.79244617,19.02588238,18.6301621,111.3985849,75.84150943,74.85566038,49.64669811,8.652358491,63.43820755,66.61981132,150.8709906,138.1188679,17.67783019,31.8706877,33.92089321,33.79158188,25.19170047,28.80112562,30.50315141,29.76201386,22.26677916,26.50846091,28.22155033,48.34959312,50.21317612,47.41471162,45.0956776,34.87182767,36.14930147,36.59927857,38.19214412,34.77670066,20.48817944,93.66428533,91.59572135,90.13656945,91.97988693,89.35260519,92.14445718,91.83289761,93.05362196,93.96392044,86.1416617
495,X2019.26,27,0,2019,29.25899591,21.21635016,139.0033019,47.08586439,95.182807,21.21635016,20.94479042,19.93459135,22.89720221,22.08819033,18.97316589,20.31835057,19.65148287,14.79244617,19.02588238,139.0033019,111.3985849,75.84150943,74.85566038,49.64669811,8.652358491,63.43820755,66.61981132,150.8709906,138.1188679,29.25899591,31.8706877,33.92089321,33.79158188,25.19170047,28.80112562,30.50315141,29.76201386,22.26677916,26.50846091,47.08586439,48.34959312,50.21317612,47.41471162,45.0956776,34.87182767,36.14930147,36.59927857,38.19214412,34.77670066,95.182807,93.66428533,91.59572135,90.13656945,91.97988693,89.35260519,92.14445718,91.83289761,93.05362196,93.96392044
496,X2019.27,28,0,2019,21.15190854,20.84513147,275.0518868,56.94401194,97.02053314,20.84513147,21.21635016,20.94479042,19.93459135,22.89720221,22.08819033,18.97316589,20.31835057,19.65148287,14.79244617,275.0518868,139.0033019,111.3985849,75.84150943,74.85566038,49.64669811,8.652358491,63.43820755,66.61981132,150.8709906,21.15190854,29.25899591,31.8706877,33.92089321,33.79158188,25.19170047,28.80112562,30.50315141,29.76201386,22.26677916,56.94401194,47.08586439,48.34959312,50.21317612,47.41471162,45.0956776,34.87182767,36.14930147,36.59927857,38.19214412,97.02053314,95.182807,93.66428533,91.59572135,90.13656945,91.97988693,89.35260519,92.14445718,91.83289761,93.05362196
497,X2019.28,29,0,2019,32.3688374,21.26087676,77.57287736,57.83035236,92.61279663,21.26087676,20.84513147,21.21635016,20.94479042,19.93459135,22.89720221,22.08819033,18.97316589,20.31835057,19.65148287,77.57287736,275.0518868,139.0033019,111.3985849,75.84150943,74.85566038,49.64669811,8.652358491,63.43820755,66.61981132,32.3688374,21.15190854,29.25899591,31.8706877,33.92089321,33.79158188,25.19170047,28.80112562,30.50315141,29.76201386,57.83035236,56.94401194,47.08586439,48.34959312,50.21317612,47.41471162,45.0956776,34.87182767,36.14930147,36.59927857,92.61279663,97.02053314,95.182807,93.66428533,91.59572135,90.13656945,91.97988693,89.35260519,92.14445718,91.83289761
498,X2019.29,30,0,2019,31.36090392,22.559923,92.6125,58.43884467,95.29542396,22.559923,21.26087676,20.84513147,21.21635016,20.94479042,19.93459135,22.89720221,22.08819033,18.97316589,20.31835057,92.6125,77.57287736,275.0518868,139.0033019,111.3985849,75.84150943,74.85566038,49.64669811,8.652358491,63.43820755,31.36090392,32.3688374,21.15190854,29.25899591,31.8706877,33.92089321,33.79158188,25.19170047,28.80112562,30.50315141,58.43884467,57.83035236,56.94401194,47.08586439,48.34959312,50.21317612,47.41471162,45.0956776,34.87182767,36.14930147,95.29542396,92.61279663,97.02053314,95.182807,93.66428533,91.59572135,90.13656945,91.97988693,89.35260519,92.14445718
499,X2019.30,31,158,2019,32.73172553,23.00124759,69.75235849,58.9488321,94.05178763,23.00124759,22.559923,21.26087676,20.84513147,21.21635016,20.94479042,19.93459135,22.89720221,22.08819033,18.97316589,69.75235849,92.6125,77.57287736,275.0518868,139.0033019,111.3985849,75.84150943,74.85566038,49.64669811,8.652358491,32.73172553,31.36090392,32.3688374,21.15190854,29.25899591,31.8706877,33.92089321,33.79158188,25.19170047,28.80112562,58.9488321,58.43884467,57.83035236,56.94401194,47.08586439,48.34959312,50.21317612,47.41471162,45.0956776,34.87182767,94.05178763,95.29542396,92.61279663,97.02053314,95.182807,93.66428533,91.59572135,90.13656945,91.97988693,89.35260519
500,X2019.31,32,168,2019,34.2090423,24.16484734,18.66839623,53.01449335,88.83183517,24.16484734,23.00124759,22.559923,21.26087676,20.84513147,21.21635016,20.94479042,19.93459135,22.89720221,22.08819033,18.66839623,69.75235849,92.6125,77.57287736,275.0518868,139.0033019,111.3985849,75.84150943,74.85566038,49.64669811,34.2090423,32.73172553,31.36090392,32.3688374,21.15190854,29.25899591,31.8706877,33.92089321,33.79158188,25.19170047,53.01449335,58.9488321,58.43884467,57.83035236,56.94401194,47.08586439,48.34959312,50.21317612,47.41471162,45.0956776,88.83183517,94.05178763,95.29542396,92.61279663,97.02053314,95.182807,93.66428533,91.59572135,90.13656945,91.97988693
501,X2019.32,33,158,2019,33.52510848,23.2127205,59.90919811,52.95227487,91.4886808,23.2127205,24.16484734,23.00124759,22.559923,21.26087676,20.84513147,21.21635016,20.94479042,19.93459135,22.89720221,59.90919811,18.66839623,69.75235849,92.6125,77.57287736,275.0518868,139.0033019,111.3985849,75.84150943,74.85566038,33.52510848,34.2090423,32.73172553,31.36090392,32.3688374,21.15190854,29.25899591,31.8706877,33.92089321,33.79158188,52.95227487,53.01449335,58.9488321,58.43884467,57.83035236,56.94401194,47.08586439,48.34959312,50.21317612,47.41471162,91.4886808,88.83183517,94.05178763,95.29542396,92.61279663,97.02053314,95.182807,93.66428533,91.59572135,90.13656945
502,X2019.33,34,0,2019,33.22022721,23.30458122,17.58985849,51.24502774,88.62296555,23.30458122,23.2127205,24.16484734,23.00124759,22.559923,21.26087676,20.84513147,21.21635016,20.94479042,19.93459135,17.58985849,59.90919811,18.66839623,69.75235849,92.6125,77.57287736,275.0518868,139.0033019,111.3985849,75.84150943,33.22022721,33.52510848,34.2090423,32.73172553,31.36090392,32.3688374,21.15190854,29.25899591,31.8706877,33.92089321,51.24502774,52.95227487,53.01449335,58.9488321,58.43884467,57.83035236,56.94401194,47.08586439,48.34959312,50.21317612,88.62296555,91.4886808,88.83183517,94.05178763,95.29542396,92.61279663,97.02053314,95.182807,93.66428533,91.59572135
503,X2019.34,35,0,2019,35.14865748,21.76561234,23.28632075,49.1362019,88.50085709,21.76561234,23.30458122,23.2127205,24.16484734,23.00124759,22.559923,21.26087676,20.84513147,21.21635016,20.94479042,23.28632075,17.58985849,59.90919811,18.66839623,69.75235849,92.6125,77.57287736,275.0518868,139.0033019,111.3985849,35.14865748,33.22022721,33.52510848,34.2090423,32.73172553,31.36090392,32.3688374,21.15190854,29.25899591,31.8706877,49.1362019,51.24502774,52.95227487,53.01449335,58.9488321,58.43884467,57.83035236,56.94401194,47.08586439,48.34959312,88.50085709,88.62296555,91.4886808,88.83183517,94.05178763,95.29542396,92.61279663,97.02053314,95.182807,93.66428533
504,X2019.35,36,0,2019,28.56364653,21.41841412,52.9875,55.90296338,93.61071267,21.41841412,21.76561234,23.30458122,23.2127205,24.16484734,23.00124759,22.559923,21.26087676,20.84513147,21.21635016,52.9875,23.28632075,17.58985849,59.90919811,18.66839623,69.75235849,92.6125,77.57287736,275.0518868,139.0033019,28.56364653,35.14865748,33.22022721,33.52510848,34.2090423,32.73172553,31.36090392,32.3688374,21.15190854,29.25899591,55.90296338,49.1362019,51.24502774,52.95227487,53.01449335,58.9488321,58.43884467,57.83035236,56.94401194,47.08586439,93.61071267,88.50085709,88.62296555,91.4886808,88.83183517,94.05178763,95.29542396,92.61279663,97.02053314,95.182807
505,X2019.36,37,0,2019,29.33479167,22.08434813,127.9004717,66.55437113,96.68113483,22.08434813,21.41841412,21.76561234,23.30458122,23.2127205,24.16484734,23.00124759,22.559923,21.26087676,20.84513147,127.9004717,52.9875,23.28632075,17.58985849,59.90919811,18.66839623,69.75235849,92.6125,77.57287736,275.0518868,29.33479167,28.56364653,35.14865748,33.22022721,33.52510848,34.2090423,32.73172553,31.36090392,32.3688374,21.15190854,66.55437113,55.90296338,49.1362019,51.24502774,52.95227487,53.01449335,58.9488321,58.43884467,57.83035236,56.94401194,96.68113483,93.61071267,88.50085709,88.62296555,91.4886808,88.83183517,94.05178763,95.29542396,92.61279663,97.02053314
506,X2019.37,38,0,2019,31.62520699,21.01792653,57.87900943,60.86626031,93.47742217,21.01792653,22.08434813,21.41841412,21.76561234,23.30458122,23.2127205,24.16484734,23.00124759,22.559923,21.26087676,57.87900943,127.9004717,52.9875,23.28632075,17.58985849,59.90919811,18.66839623,69.75235849,92.6125,77.57287736,31.62520699,29.33479167,28.56364653,35.14865748,33.22022721,33.52510848,34.2090423,32.73172553,31.36090392,32.3688374,60.86626031,66.55437113,55.90296338,49.1362019,51.24502774,52.95227487,53.01449335,58.9488321,58.43884467,57.83035236,93.47742217,96.68113483,93.61071267,88.50085709,88.62296555,91.4886808,88.83183517,94.05178763,95.29542396,92.61279663
507,X2019.38,39,0,2019,29.60587112,19.96868192,62.41108491,54.8589063,92.00142785,19.96868192,21.01792653,22.08434813,21.41841412,21.76561234,23.30458122,23.2127205,24.16484734,23.00124759,22.559923,62.41108491,57.87900943,127.9004717,52.9875,23.28632075,17.58985849,59.90919811,18.66839623,69.75235849,92.6125,29.60587112,31.62520699,29.33479167,28.56364653,35.14865748,33.22022721,33.52510848,34.2090423,32.73172553,31.36090392,54.8589063,60.86626031,66.55437113,55.90296338,49.1362019,51.24502774,52.95227487,53.01449335,58.9488321,58.43884467,92.00142785,93.47742217,96.68113483,93.61071267,88.50085709,88.62296555,91.4886808,88.83183517,94.05178763,95.29542396
508,X2019.39,40,0,2019,31.43348663,20.55375895,13.26226415,54.98795745,92.58539398,20.55375895,19.96868192,21.01792653,22.08434813,21.41841412,21.76561234,23.30458122,23.2127205,24.16484734,23.00124759,13.26226415,62.41108491,57.87900943,127.9004717,52.9875,23.28632075,17.58985849,59.90919811,18.66839623,69.75235849,31.43348663,29.60587112,31.62520699,29.33479167,28.56364653,35.14865748,33.22022721,33.52510848,34.2090423,32.73172553,54.98795745,54.8589063,60.86626031,66.55437113,55.90296338,49.1362019,51.24502774,52.95227487,53.01449335,58.9488321,92.58539398,92.00142785,93.47742217,96.68113483,93.61071267,88.50085709,88.62296555,91.4886808,88.83183517,94.05178763
509,X2019.40,41,0,2019,31.36847926,19.30200349,37.8615566,52.88778083,90.84673809,19.30200349,20.55375895,19.96868192,21.01792653,22.08434813,21.41841412,21.76561234,23.30458122,23.2127205,24.16484734,37.8615566,13.26226415,62.41108491,57.87900943,127.9004717,52.9875,23.28632075,17.58985849,59.90919811,18.66839623,31.36847926,31.43348663,29.60587112,31.62520699,29.33479167,28.56364653,35.14865748,33.22022721,33.52510848,34.2090423,52.88778083,54.98795745,54.8589063,60.86626031,66.55437113,55.90296338,49.1362019,51.24502774,52.95227487,53.01449335,90.84673809,92.58539398,92.00142785,93.47742217,96.68113483,93.61071267,88.50085709,88.62296555,91.4886808,88.83183517
510,X2019.41,42,0,2019,32.13826238,18.39376784,2.416037736,42.47492322,84.42407415,18.39376784,19.30200349,20.55375895,19.96868192,21.01792653,22.08434813,21.41841412,21.76561234,23.30458122,23.2127205,2.416037736,37.8615566,13.26226415,62.41108491,57.87900943,127.9004717,52.9875,23.28632075,17.58985849,59.90919811,32.13826238,31.36847926,31.43348663,29.60587112,31.62520699,29.33479167,28.56364653,35.14865748,33.22022721,33.52510848,42.47492322,52.88778083,54.98795745,54.8589063,60.86626031,66.55437113,55.90296338,49.1362019,51.24502774,52.95227487,84.42407415,90.84673809,92.58539398,92.00142785,93.47742217,96.68113483,93.61071267,88.50085709,88.62296555,91.4886808
511,X2019.42,43,0,2019,27.16287266,17.94345227,47.85306604,52.66865322,91.12042991,17.94345227,18.39376784,19.30200349,20.55375895,19.96868192,21.01792653,22.08434813,21.41841412,21.76561234,23.30458122,47.85306604,2.416037736,37.8615566,13.26226415,62.41108491,57.87900943,127.9004717,52.9875,23.28632075,17.58985849,27.16287266,32.13826238,31.36847926,31.43348663,29.60587112,31.62520699,29.33479167,28.56364653,35.14865748,33.22022721,52.66865322,42.47492322,52.88778083,54.98795745,54.8589063,60.86626031,66.55437113,55.90296338,49.1362019,51.24502774,91.12042991,84.42407415,90.84673809,92.58539398,92.00142785,93.47742217,96.68113483,93.61071267,88.50085709,88.62296555
512,X2019.43,44,0,2019,31.09982213,16.62034719,0.741509434,38.42745932,82.75956002,16.62034719,17.94345227,18.39376784,19.30200349,20.55375895,19.96868192,21.01792653,22.08434813,21.41841412,21.76561234,0.741509434,47.85306604,2.416037736,37.8615566,13.26226415,62.41108491,57.87900943,127.9004717,52.9875,23.28632075,31.09982213,27.16287266,32.13826238,31.36847926,31.43348663,29.60587112,31.62520699,29.33479167,28.56364653,35.14865748,38.42745932,52.66865322,42.47492322,52.88778083,54.98795745,54.8589063,60.86626031,66.55437113,55.90296338,49.1362019,82.75956002,91.12042991,84.42407415,90.84673809,92.58539398,92.00142785,93.47742217,96.68113483,93.61071267,88.50085709
513,X2019.44,45,0,2019,28.26343494,16.287484,5.81745283,36.30314686,86.25895159,16.287484,16.62034719,17.94345227,18.39376784,19.30200349,20.55375895,19.96868192,21.01792653,22.08434813,21.41841412,5.81745283,0.741509434,47.85306604,2.416037736,37.8615566,13.26226415,62.41108491,57.87900943,127.9004717,52.9875,28.26343494,31.09982213,27.16287266,32.13826238,31.36847926,31.43348663,29.60587112,31.62520699,29.33479167,28.56364653,36.30314686,38.42745932,52.66865322,42.47492322,52.88778083,54.98795745,54.8589063,60.86626031,66.55437113,55.90296338,86.25895159,82.75956002,91.12042991,84.42407415,90.84673809,92.58539398,92.00142785,93.47742217,96.68113483,93.61071267
514,X2019.45,46,0,2019,29.97346696,15.74311006,5.186320755,40.38783198,87.90826483,15.74311006,16.287484,16.62034719,17.94345227,18.39376784,19.30200349,20.55375895,19.96868192,21.01792653,22.08434813,5.186320755,5.81745283,0.741509434,47.85306604,2.416037736,37.8615566,13.26226415,62.41108491,57.87900943,127.9004717,29.97346696,28.26343494,31.09982213,27.16287266,32.13826238,31.36847926,31.43348663,29.60587112,31.62520699,29.33479167,40.38783198,36.30314686,38.42745932,52.66865322,42.47492322,52.88778083,54.98795745,54.8589063,60.86626031,66.55437113,87.90826483,86.25895159,82.75956002,91.12042991,84.42407415,90.84673809,92.58539398,92.00142785,93.47742217,96.68113483
515,X2019.46,47,0,2019,28.11338402,13.86778568,7.021698113,33.66787798,87.82723852,13.86778568,15.74311006,16.287484,16.62034719,17.94345227,18.39376784,19.30200349,20.55375895,19.96868192,21.01792653,7.021698113,5.186320755,5.81745283,0.741509434,47.85306604,2.416037736,37.8615566,13.26226415,62.41108491,57.87900943,28.11338402,29.97346696,28.26343494,31.09982213,27.16287266,32.13826238,31.36847926,31.43348663,29.60587112,31.62520699,33.66787798,40.38783198,36.30314686,38.42745932,52.66865322,42.47492322,52.88778083,54.98795745,54.8589063,60.86626031,87.82723852,87.90826483,86.25895159,82.75956002,91.12042991,84.42407415,90.84673809,92.58539398,92.00142785,93.47742217
516,X2019.47,48,0,2019,26.44590231,12.35796653,5.045283019,27.73973708,88.38409695,12.35796653,13.86778568,15.74311006,16.287484,16.62034719,17.94345227,18.39376784,19.30200349,20.55375895,19.96868192,5.045283019,7.021698113,5.186320755,5.81745283,0.741509434,47.85306604,2.416037736,37.8615566,13.26226415,62.41108491,26.44590231,28.11338402,29.97346696,28.26343494,31.09982213,27.16287266,32.13826238,31.36847926,31.43348663,29.60587112,27.73973708,33.66787798,40.38783198,36.30314686,38.42745932,52.66865322,42.47492322,52.88778083,54.98795745,54.8589063,88.38409695,87.82723852,87.90826483,86.25895159,82.75956002,91.12042991,84.42407415,90.84673809,92.58539398,92.00142785
517,X2019.48,49,0,2019,26.62029738,9.74652172,0.044339623,16.85162926,72.71640331,9.74652172,12.35796653,13.86778568,15.74311006,16.287484,16.62034719,17.94345227,18.39376784,19.30200349,20.55375895,0.044339623,5.045283019,7.021698113,5.186320755,5.81745283,0.741509434,47.85306604,2.416037736,37.8615566,13.26226415,26.62029738,26.44590231,28.11338402,29.97346696,28.26343494,31.09982213,27.16287266,32.13826238,31.36847926,31.43348663,16.85162926,27.73973708,33.66787798,40.38783198,36.30314686,38.42745932,52.66865322,42.47492322,52.88778083,54.98795745,72.71640331,88.38409695,87.82723852,87.90826483,86.25895159,82.75956002,91.12042991,84.42407415,90.84673809,92.58539398
518,X2019.49,50,0,2019,24.65326206,10.84827757,1.85,15.03622829,88.49097055,10.84827757,9.74652172,12.35796653,13.86778568,15.74311006,16.287484,16.62034719,17.94345227,18.39376784,19.30200349,1.85,0.044339623,5.045283019,7.021698113,5.186320755,5.81745283,0.741509434,47.85306604,2.416037736,37.8615566,24.65326206,26.62029738,26.44590231,28.11338402,29.97346696,28.26343494,31.09982213,27.16287266,32.13826238,31.36847926,15.03622829,16.85162926,27.73973708,33.66787798,40.38783198,36.30314686,38.42745932,52.66865322,42.47492322,52.88778083,88.49097055,72.71640331,88.38409695,87.82723852,87.90826483,86.25895159,82.75956002,91.12042991,84.42407415,90.84673809
519,X2019.50,51,0,2019,22.7341346,10.02752293,7.474528302,12.63638697,88.37751705,10.02752293,10.84827757,9.74652172,12.35796653,13.86778568,15.74311006,16.287484,16.62034719,17.94345227,18.39376784,7.474528302,1.85,0.044339623,5.045283019,7.021698113,5.186320755,5.81745283,0.741509434,47.85306604,2.416037736,22.7341346,24.65326206,26.62029738,26.44590231,28.11338402,29.97346696,28.26343494,31.09982213,27.16287266,32.13826238,12.63638697,15.03622829,16.85162926,27.73973708,33.66787798,40.38783198,36.30314686,38.42745932,52.66865322,42.47492322,88.37751705,88.49097055,72.71640331,88.38409695,87.82723852,87.90826483,86.25895159,82.75956002,91.12042991,84.42407415
520,X2019.51,52,0,2019,21.00121203,8.328993359,1.49245283,9.434523779,78.59297225,8.328993359,10.02752293,10.84827757,9.74652172,12.35796653,13.86778568,15.74311006,16.287484,16.62034719,17.94345227,1.49245283,7.474528302,1.85,0.044339623,5.045283019,7.021698113,5.186320755,5.81745283,0.741509434,47.85306604,21.00121203,22.7341346,24.65326206,26.62029738,26.44590231,28.11338402,29.97346696,28.26343494,31.09982213,27.16287266,9.434523779,12.63638697,15.03622829,16.85162926,27.73973708,33.66787798,40.38783198,36.30314686,38.42745932,52.66865322,78.59297225,88.37751705,88.49097055,72.71640331,88.38409695,87.82723852,87.90826483,86.25895159,82.75956002,91.12042991
